"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero", -0.169344
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      2.00
"Instparm: V",     -2.00
"Instparm: W",      5.00
"Instparm: X",     63.25
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Samparm: InstrName",
"Samparm: Scale",     17.96
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
14.1518,7223,0.000138447,0,0,1.01682
14.1781,7417,0.000134825,0,0,1.01867
14.2043,7467,0.000133923,0,0,1.02053
14.2306,7459,0.000134066,0,0,1.02238
14.2568,7238,0.00013816,0,0,1.02423
14.2831,7329,0.000136444,0,0,1.02609
14.3094,7496,0.000133404,0,0,1.02794
14.3356,7609,0.000131423,0,0,1.0298
14.3619,7421,0.000134753,0,0,1.03165
14.3882,7589,0.00013177,0,0,1.03351
14.4144,7269,0.000137571,0,0,1.03536
14.4407,7226,0.000138389,0,0,1.03722
14.4669,7344,0.000136166,0,0,1.03907
14.4932,7493,0.000133458,0,0,1.04092
14.5195,7662,0.000130514,0,0,1.04278
14.5457,7515,0.000133067,0,0,1.04463
14.572,7251,0.000137912,0,0,1.04649
14.5982,7116,0.000140528,0,0,1.04834
14.6245,7403,0.00013508,0,0,1.05019
14.6508,7371,0.000135667,0,0,1.05205
14.677,7290,0.000137174,0,0,1.0539
14.7033,7320,0.000136612,0,0,1.05575
14.7295,7314,0.000136724,0,0,1.05761
14.7558,7381,0.000135483,0,0,1.05946
14.7821,7275,0.000137457,0,0,1.06132
14.8083,7182,0.000139237,0,0,1.06317
14.8346,7236,0.000138198,0,0,1.06502
14.8608,7226,0.000138389,0,0,1.06688
14.8871,7198,0.000138927,0,0,1.06873
14.9134,7352,0.000136017,0,0,1.07058
14.9396,7089,0.000141064,0,0,1.07244
14.9659,7222,0.000138466,0,0,1.07429
14.9921,7150,0.00013986,0,0,1.07614
15.0184,7216,0.000138581,0,0,1.07799
15.0447,6998,0.000142898,0,0,1.07985
15.0709,7343,0.000136184,0,0,1.0817
15.0972,7171,0.000139451,0,0,1.08355
15.1234,7257,0.000137798,0,0,1.08541
15.1497,7085,0.000141143,0,0,1.08726
15.176,6997,0.000142918,0,0,1.08911
15.2022,7156,0.000139743,0,0,1.09096
15.2285,7204,0.000138812,0,0,1.09282
15.2548,7081,0.000141223,0,0,1.09467
15.281,7109,0.000140667,0,0,1.09652
15.3073,7080,0.000141243,0,0,1.09837
15.3335,7313,0.000136743,0,0,1.10023
15.3598,7017,0.000142511,0,0,1.10208
15.3861,7058,0.000141683,0,0,1.10393
15.4123,7014,0.000142572,0,0,1.10578
15.4386,7060,0.000141643,0,0,1.10764
15.4648,7058,0.000141683,0,0,1.10949
15.4911,7011,0.000142633,0,0,1.11134
15.5174,6941,0.000144071,0,0,1.11319
15.5436,6981,0.000143246,0,0,1.11504
15.5699,6983,0.000143205,0,0,1.1169
15.5961,6979,0.000143287,0,0,1.11875
15.6224,7031,0.000142227,0,0,1.1206
15.6487,7029,0.000142268,0,0,1.12245
15.6749,7072,0.000141403,0,0,1.1243
15.7012,6991,0.000143041,0,0,1.12615
15.7274,7136,0.000140135,0,0,1.128
15.7537,7062,0.000141603,0,0,1.12986
15.78,7264,0.000137665,0,0,1.13171
15.8062,6942,0.000144051,0,0,1.13356
15.8325,7115,0.000140548,0,0,1.13541
15.8587,6980,0.000143266,0,0,1.13726
15.885,7043,0.000141985,0,0,1.13911
15.9113,7044,0.000141965,0,0,1.14096
15.9375,7083,0.000141183,0,0,1.14281
15.9638,6822,0.000146585,0,0,1.14467
15.99,7052,0.000141804,0,0,1.14652
16.0163,7031,0.000142227,0,0,1.14837
16.0426,6981,0.000143246,0,0,1.15022
16.0688,6955,0.000143781,0,0,1.15207
16.0951,6865,0.000145666,0,0,1.15392
16.1213,6787,0.000147341,0,0,1.15577
16.1476,6971,0.000143451,0,0,1.15762
16.1739,7003,0.000142796,0,0,1.15947
16.2001,6848,0.000146028,0,0,1.16132
16.2264,7021,0.00014243,0,0,1.16317
16.2527,7046,0.000141924,0,0,1.16502
16.2789,7010,0.000142653,0,0,1.16687
16.3052,6933,0.000144238,0,0,1.16872
16.3314,7122,0.00014041,0,0,1.17057
16.3577,6946,0.000143968,0,0,1.17242
16.384,7128,0.000140292,0,0,1.17427
16.4102,7234,0.000138236,0,0,1.17612
16.4365,7032,0.000142207,0,0,1.17797
16.4627,6959,0.000143699,0,0,1.17982
16.489,6935,0.000144196,0,0,1.18167
16.5153,6937,0.000144155,6610.85,6587.56,1.18352
16.5415,7093,0.000140984,6669.26,6645.81,1.18537
16.5678,6836,0.000146284,6722.18,6698.57,1.18722
16.594,7055,0.000141743,6769.97,6746.19,1.18907
16.6203,7218,0.000138543,6812.97,6789.02,1.19092
16.6466,7040,0.000142045,6851.51,6827.4,1.19277
16.6728,6944,0.000144009,6885.91,6861.62,1.19462
16.6991,6968,0.000143513,6916.45,6892,1.19647
16.7253,7010,0.000142653,6943.44,6918.81,1.19832
16.7516,7135,0.000140154,6967.13,6942.32,1.20016
16.7779,7077,0.000141303,6987.79,6962.81,1.20201
