"Instparm: Type","PNC"
"Instparm: Lam",  1.909000
"Instparm: Zero", -0.001000
"Instparm: Polariz.",      0.00
"Instparm: U",    354.03
"Instparm: V",   -760.40
"Instparm: W",    651.59
"Instparm: X",      0.00
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Azimuth",      0.00
"Instparm: Source"," "
"Instparm: Bank",      1.00
"Samparm: InstrName",
"Samparm: Scale",   7113.31
"Samparm: Type",Debye-Scherrer
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
60.95,223,0.044843,244.566,223.569,3.33855
61,207,0.0483092,245.524,223.585,3.34102
61.05,218,0.0458716,245.551,223.601,3.3435
61.1,222,0.045045,244.413,223.617,3.34597
61.15,215,0.0465116,242.248,223.633,3.34844
61.2,210,0.047619,239.44,223.649,3.35092
61.25,216,0.0462963,236.42,223.664,3.35339
61.3,213,0.0469484,233.579,223.68,3.35586
61.35,212,0.0471698,231.172,223.696,3.35833
61.4,215,0.0465116,229.31,223.712,3.3608
61.45,212,0.0471698,227.983,223.728,3.36327
61.5,214,0.046729,227.105,223.744,3.36574
61.55,211,0.0473934,226.559,223.759,3.36821
61.6,214,0.046729,226.238,223.775,3.37067
61.65,217,0.0460829,226.054,223.791,3.37314
61.7,205,0.0487805,225.95,223.806,3.37561
61.75,207,0.0483092,225.891,223.822,3.37807
61.8,213,0.0469484,225.855,223.838,3.38054
61.85,208,0.0480769,225.833,223.853,3.383
61.9,211,0.0473934,225.819,223.869,3.38546
61.95,205,0.0487805,225.812,223.885,3.38793
62,214,0.046729,225.81,223.9,3.39039
62.05,213,0.0469484,225.813,223.916,3.39285
62.1,212,0.0471698,225.82,223.931,3.39531
62.15,212,0.0471698,225.831,223.947,3.39777
62.2,213,0.0469484,225.846,223.962,3.40023
62.25,207,0.0483092,225.865,223.978,3.40269
62.3,203,0.0492611,225.891,223.993,3.40515
62.35,211,0.0473934,225.918,224.008,3.40761
62.4,211,0.0473934,225.95,224.024,3.41006
62.45,214,0.046729,225.988,224.039,3.41252
62.5,214,0.046729,226.028,224.055,3.41498
62.55,207,0.0483092,226.073,224.07,3.41743
62.6,203,0.0492611,226.123,224.085,3.41989
62.65,212,0.0471698,226.179,224.101,3.42234
62.7,212,0.0471698,226.242,224.116,3.42479
62.75,214,0.046729,226.312,224.131,3.42725
62.8,213,0.0469484,226.391,224.146,3.4297
62.85,202,0.049505,226.48,224.161,3.43215
62.9,210,0.047619,226.583,224.177,3.4346
62.95,211,0.0473934,226.707,224.192,3.43705
63,211,0.0473934,226.863,224.207,3.4395
63.05,214,0.046729,227.077,224.222,3.44195
63.1,221,0.0452489,227.39,224.237,3.4444
63.15,217,0.0460829,227.868,224.252,3.44684
63.2,212,0.0471698,228.604,224.267,3.44929
63.25,214,0.046729,229.711,224.282,3.45174
63.3,219,0.0456621,231.301,224.297,3.45418
63.35,223,0.044843,233.44,224.312,3.45663
63.4,225,0.0444444,236.108,224.327,3.45907
63.45,227,0.0440529,239.156,224.342,3.46151
63.5,235,0.0425532,242.288,224.357,3.46396
63.55,240,0.0416667,245.128,224.372,3.4664
63.6,243,0.0411523,247.303,224.387,3.46884
63.65,252,0.0396825,248.646,224.402,3.47128
63.7,249,0.0401606,249.432,224.417,3.47372
63.75,249,0.0401606,250.568,224.432,3.47616
63.8,255,0.0392157,253.65,224.446,3.4786
63.85,262,0.0381679,261,224.461,3.48104
63.9,282,0.035461,275.569,224.476,3.48347
63.95,308,0.0324675,300.627,224.491,3.48591
64,351,0.02849,339.034,224.505,3.48835
64.05,398,0.0251256,392.116,224.52,3.49078
64.1,470,0.0212766,458.376,224.535,3.49322
64.15,525,0.0190476,532.536,224.549,3.49565
64.2,596,0.0167785,605.461,224.564,3.49809
64.25,646,0.0154799,665.296,224.579,3.50052
64.3,681,0.0146843,700.008,224.593,3.50295
64.35,665,0.0150376,701.435,224.608,3.50538
64.4,615,0.0162602,669.2,224.622,3.50781
64.45,563,0.017762,610.904,224.637,3.51024
64.5,484,0.0206612,538.375,224.651,3.51267
64.55,421,0.023753,463.526,224.666,3.5151
64.6,364,0.0274725,395.682,224.68,3.51753
64.65,317,0.0315457,340.326,224.695,3.51996
64.7,289,0.0346021,299.155,224.709,3.52238
64.75,261,0.0383142,270.998,224.723,3.52481
64.8,245,0.0408163,253.156,224.738,3.52723
64.85,233,0.0429185,242.586,224.752,3.52966
64.9,228,0.0438596,236.652,224.767,3.53208
64.95,219,0.0456621,233.427,224.781,3.53451
65,219,0.0456621,231.673,224.795,3.53693
65.05,217,0.0460829,230.673,224.809,3.53935
65.1,216,0.0462963,230.051,224.824,3.54177
65.15,221,0.0452489,229.623,224.838,3.54419
65.2,215,0.0465116,229.304,224.852,3.54661
65.25,215,0.0465116,229.059,224.866,3.54903
65.3,210,0.047619,228.862,224.88,3.55145
65.35,212,0.0471698,228.707,224.895,3.55387
65.4,212,0.0471698,228.588,224.909,3.55629
65.45,204,0.0490196,228.501,224.923,3.5587
65.5,209,0.0478469,228.443,224.937,3.56112
65.55,206,0.0485437,228.413,224.951,3.56354
65.6,216,0.0462963,228.413,224.965,3.56595
65.65,207,0.0483092,228.444,224.979,3.56836
65.7,214,0.046729,228.514,224.993,3.57078
65.75,207,0.0483092,228.645,225.007,3.57319
65.8,209,0.0478469,228.88,225.021,3.5756
65.85,218,0.0458716,229.309,225.035,3.57801
65.9,215,0.0465116,230.103,225.049,3.58042
65.95,222,0.045045,231.551,225.063,3.58283
66,226,0.0442478,234.094,225.077,3.58524
66.05,230,0.0434783,238.329,225.09,3.58765
66.1,239,0.041841,244.915,225.104,3.59006
66.15,249,0.0401606,254.438,225.118,3.59247
66.2,263,0.0380228,267.091,225.132,3.59487
66.25,275,0.0363636,282.468,225.146,3.59728
66.3,292,0.0342466,299.322,225.159,3.59968
66.35,317,0.0315457,315.591,225.173,3.60209
66.4,323,0.0309598,328.677,225.187,3.60449
66.45,341,0.0293255,336.078,225.2,3.60689
66.5,350,0.0285714,336.314,225.214,3.6093
66.55,330,0.030303,329.503,225.228,3.6117
66.6,320,0.03125,317.252,225.241,3.6141
66.65,307,0.0325733,302.054,225.255,3.6165
66.7,284,0.0352113,286.632,225.268,3.6189
66.75,275,0.0363636,273.425,225.282,3.6213
66.8,265,0.0377358,264.378,225.296,3.6237
66.85,269,0.0371747,261.023,225.309,3.62609
66.9,275,0.0363636,264.655,225.323,3.62849
66.95,292,0.0342466,276.412,225.336,3.63089
67,311,0.0321543,297.097,225.349,3.63328
67.05,338,0.0295858,326.706,225.363,3.63568
67.1,387,0.0258398,363.861,225.376,3.63807
67.15,413,0.0242131,405.418,225.39,3.64046
67.2,463,0.0215983,446.542,225.403,3.64286
67.25,510,0.0196078,481.356,225.416,3.64525
67.3,534,0.0187266,504.333,225.43,3.64764
67.35,559,0.0178891,512.354,225.443,3.65003
67.4,539,0.0185529,505.982,225.456,3.65242
67.45,533,0.0187617,488.433,225.469,3.65481
67.5,500,0.02,463.455,225.483,3.6572
67.55,471,0.0212314,434.035,225.496,3.65959
67.6,455,0.021978,402.358,225.509,3.66197
67.65,410,0.0243902,370.435,225.522,3.66436
67.7,373,0.0268097,340.362,225.535,3.66675
67.75,342,0.0292398,314.045,225.549,3.66913
67.8,307,0.0325733,292.958,225.562,3.67152
67.85,288,0.0347222,278.06,225.575,3.6739
67.9,286,0.034965,269.739,225.588,3.67628
67.95,281,0.0355872,267.753,225.601,3.67866
68,292,0.0342466,271.222,225.614,3.68105
68.05,291,0.0343643,278.601,225.627,3.68343
68.1,312,0.0320513,287.848,225.64,3.68581
68.15,326,0.0306748,296.573,225.653,3.68819
68.2,336,0.0297619,302.386,225.666,3.69056
68.25,346,0.0289017,303.457,225.679,3.69294
68.3,341,0.0293255,299.208,225.692,3.69532
68.35,327,0.030581,290.528,225.704,3.6977
68.4,305,0.0327869,279.217,225.717,3.70007
68.45,277,0.0361011,267.232,225.73,3.70245
68.5,267,0.0374532,256.171,225.743,3.70482
68.55,249,0.0401606,247.024,225.756,3.7072
68.6,229,0.0436681,240.149,225.768,3.70957
68.65,221,0.0452489,235.404,225.781,3.71194
68.7,220,0.0454545,232.368,225.794,3.71431
68.75,217,0.0460829,230.548,225.807,3.71668
68.8,211,0.0473934,229.506,225.819,3.71905
68.85,204,0.0490196,228.92,225.832,3.72142
68.9,203,0.0492611,228.584,225.845,3.72379
68.95,220,0.0454545,228.377,225.857,3.72616
69,217,0.0460829,228.238,225.87,3.72853
69.05,217,0.0460829,228.135,225.882,3.7309
69.1,214,0.046729,228.054,225.895,3.73326
69.15,205,0.0487805,227.99,225.907,3.73563
69.2,205,0.0487805,227.938,225.92,3.73799
69.25,211,0.0473934,227.9,225.932,3.74036
69.3,206,0.0485437,227.877,225.945,3.74272
69.35,208,0.0480769,227.871,225.957,3.74508
69.4,201,0.0497512,227.892,225.97,3.74744
69.45,208,0.0480769,227.949,225.982,3.7498
69.5,214,0.046729,228.052,225.995,3.75216
69.55,212,0.0471698,228.212,226.007,3.75452
69.6,206,0.0485437,228.432,226.019,3.75688
69.65,216,0.0462963,228.704,226.032,3.75924
69.7,219,0.0456621,229.007,226.044,3.7616
69.75,215,0.0465116,229.314,226.056,3.76395
69.8,217,0.0460829,229.602,226.068,3.76631
69.85,211,0.0473934,229.872,226.081,3.76867
69.9,214,0.046729,230.177,226.093,3.77102
69.95,215,0.0465116,230.639,226.105,3.77337
70,224,0.0446429,231.427,226.117,3.77573
70.05,217,0.0460829,232.712,226.129,3.77808
70.1,215,0.0465116,234.61,226.142,3.78043
70.15,218,0.0458716,237.107,226.154,3.78278
70.2,218,0.0458716,240.019,226.166,3.78513
70.25,228,0.0438596,242.971,226.178,3.78748
70.3,227,0.0440529,245.458,226.19,3.78983
70.35,228,0.0438596,246.96,226.202,3.79218
70.4,225,0.0444444,247.127,226.214,3.79453
70.45,219,0.0456621,245.973,226.226,3.79687
70.5,216,0.0462963,243.87,226.238,3.79922
70.55,219,0.0456621,241.342,226.25,3.80156
70.6,218,0.0458716,238.875,226.262,3.80391
70.65,214,0.046729,236.79,226.274,3.80625
70.7,212,0.0471698,235.203,226.285,3.8086
70.75,221,0.0452489,234.053,226.297,3.81094
70.8,214,0.046729,233.184,226.309,3.81328
70.85,208,0.0480769,232.43,226.321,3.81562
70.9,204,0.0490196,231.707,226.333,3.81796
70.95,209,0.0478469,231.003,226.344,3.8203
71,209,0.0478469,230.351,226.356,3.82264
71.05,208,0.0480769,229.789,226.368,3.82498
71.1,212,0.0471698,229.351,226.38,3.82731
71.15,213,0.0469484,229.047,226.391,3.82965
71.2,218,0.0458716,228.867,226.403,3.83199
71.25,212,0.0471698,228.793,226.415,3.83432
71.3,205,0.0487805,228.81,226.426,3.83666
71.35,207,0.0483092,228.915,226.438,3.83899
71.4,204,0.0490196,229.133,226.449,3.84132
71.45,206,0.0485437,229.528,226.461,3.84365
71.5,211,0.0473934,230.212,226.473,3.84599
71.55,216,0.0462963,231.345,226.484,3.84832
71.6,214,0.046729,233.13,226.496,3.85065
71.65,210,0.047619,235.759,226.507,3.85298
71.7,219,0.0456621,239.354,226.518,3.8553
71.75,222,0.045045,243.88,226.53,3.85763
71.8,224,0.0446429,249.081,226.541,3.85996
71.85,231,0.04329,254.46,226.553,3.86228
71.9,227,0.0440529,259.325,226.564,3.86461
71.95,237,0.0421941,262.945,226.575,3.86694
72,235,0.0425532,264.825,226.587,3.86926
72.05,238,0.0420168,264.927,226.598,3.87158
72.1,245,0.0408163,263.645,226.609,3.87391
72.15,242,0.0413223,261.746,226.621,3.87623
72.2,248,0.0403226,260.379,226.632,3.87855
72.25,246,0.0406504,261.007,226.643,3.88087
72.3,243,0.0411523,265.141,226.654,3.88319
72.35,253,0.0395257,273.946,226.665,3.88551
72.4,259,0.03861,287.814,226.677,3.88783
72.45,278,0.0359712,305.971,226.688,3.89014
72.5,281,0.0355872,326.268,226.699,3.89246
72.55,297,0.03367,345.326,226.71,3.89478
72.6,310,0.0322581,359.114,226.721,3.89709
72.65,324,0.0308642,364.076,226.732,3.8994
72.7,322,0.0310559,358.69,226.743,3.90172
72.75,311,0.0321543,344.314,226.754,3.90403
72.8,295,0.0338983,324.318,226.765,3.90634
72.85,281,0.0355872,302.535,226.776,3.90866
72.9,259,0.03861,282.164,226.787,3.91097
72.95,250,0.04,265.234,226.798,3.91328
73,239,0.041841,252.528,226.809,3.91558
73.05,233,0.0429185,243.834,226.82,3.91789
73.1,227,0.0440529,238.37,226.83,3.9202
73.15,226,0.0442478,235.196,226.841,3.92251
73.2,223,0.044843,233.486,226.852,3.92481
73.25,211,0.0473934,232.625,226.863,3.92712
73.3,209,0.0478469,232.228,226.874,3.92942
73.35,217,0.0460829,232.074,226.884,3.93173
73.4,214,0.046729,232.051,226.895,3.93403
73.45,213,0.0469484,232.105,226.906,3.93633
73.5,217,0.0460829,232.216,226.917,3.93864
73.55,220,0.0454545,232.373,226.927,3.94094
73.6,210,0.047619,232.578,226.938,3.94324
73.65,209,0.0478469,232.825,226.948,3.94554
73.7,215,0.0465116,233.122,226.959,3.94784
73.75,218,0.0458716,233.472,226.97,3.95013
73.8,215,0.0465116,233.882,226.98,3.95243
73.85,217,0.0460829,234.364,226.991,3.95473
73.9,221,0.0452489,234.933,227.001,3.95702
73.95,217,0.0460829,235.61,227.012,3.95932
74,219,0.0456621,236.426,227.022,3.96161
74.05,220,0.0454545,237.447,227.033,3.96391
74.1,228,0.0438596,238.78,227.043,3.9662
74.15,229,0.0436681,240.625,227.054,3.96849
74.2,230,0.0434783,243.359,227.064,3.97078
74.25,234,0.042735,247.692,227.074,3.97307
74.3,251,0.0398406,254.935,227.085,3.97536
74.35,261,0.0383142,267.352,227.095,3.97765
74.4,288,0.0347222,288.507,227.105,3.97994
74.45,313,0.0319489,323.366,227.116,3.98223
74.5,362,0.0276243,377.729,227.126,3.98451
74.55,424,0.0235849,456.757,227.136,3.9868
74.6,524,0.019084,562.624,227.146,3.98908
74.65,646,0.0154799,691.944,227.156,3.99137
74.7,781,0.0128041,834.106,227.167,3.99365
74.75,920,0.0108696,971.585,227.177,3.99594
74.8,1024,0.00976562,1082.89,227.187,3.99822
74.85,1120,0.00892857,1148.88,227.197,4.0005
74.9,1187,0.0084246,1161.84,227.207,4.00278
74.95,1187,0.0084246,1130.02,227.217,4.00506
75,1166,0.00857633,1071.03,227.227,4.00734
75.05,1114,0.00897666,1001.23,227.237,4.00962
75.1,1044,0.00957854,929.462,227.247,4.01189
75.15,991,0.0100908,856.213,227.257,4.01417
75.2,927,0.0107875,777.69,227.267,4.01645
75.25,823,0.0121507,692.245,227.277,4.01872
75.3,717,0.013947,603.184,227.287,4.021
75.35,619,0.0161551,516.739,227.297,4.02327
75.4,520,0.0192308,439.198,227.307,4.02554
75.45,421,0.023753,375.083,227.317,4.02782
75.5,353,0.0283286,326.242,227.327,4.03009
75.55,308,0.0324675,291.904,227.336,4.03236
75.6,273,0.03663,269.509,227.346,4.03463
75.65,256,0.0390625,255.833,227.356,4.0369
75.7,245,0.0408163,247.886,227.366,4.03916
75.75,234,0.042735,243.374,227.375,4.04143
75.8,230,0.0434783,240.791,227.385,4.0437
75.85,224,0.0446429,239.267,227.395,4.04597
75.9,232,0.0431034,238.37,227.405,4.04823
75.95,226,0.0442478,237.975,227.414,4.0505
76,222,0.045045,238.149,227.424,4.05276
76.05,222,0.045045,239.105,227.433,4.05502
76.1,227,0.0440529,241.156,227.443,4.05728
76.15,225,0.0444444,244.632,227.453,4.05955
76.2,226,0.0442478,249.738,227.462,4.06181
76.25,227,0.0440529,256.381,227.472,4.06407
76.3,229,0.0436681,264.035,227.481,4.06633
76.35,235,0.0425532,271.679,227.491,4.06858
76.4,233,0.0429185,277.918,227.5,4.07084
76.45,243,0.0411523,281.294,227.509,4.0731
76.5,238,0.0420168,280.849,227.519,4.07535
76.55,237,0.0421941,276.676,227.528,4.07761
76.6,236,0.0423729,269.852,227.538,4.07986
76.65,232,0.0431034,261.854,227.547,4.08212
76.7,231,0.04329,254.029,227.556,4.08437
76.75,227,0.0440529,247.318,227.566,4.08662
76.8,225,0.0444444,242.178,227.575,4.08887
76.85,220,0.0454545,238.653,227.584,4.09112
76.9,218,0.0458716,236.546,227.593,4.09337
76.95,215,0.0465116,235.609,227.603,4.09562
77,219,0.0456621,235.714,227.612,4.09787
77.05,224,0.0446429,236.961,227.621,4.10012
77.1,225,0.0444444,239.724,227.63,4.10236
77.15,222,0.045045,244.614,227.639,4.10461
77.2,231,0.04329,252.326,227.648,4.10686
77.25,243,0.0411523,263.35,227.658,4.1091
77.3,250,0.04,277.605,227.667,4.11134
77.35,269,0.0371747,294.103,227.676,4.11359
77.4,286,0.034965,310.818,227.685,4.11583
77.45,310,0.0322581,324.873,227.694,4.11807
77.5,325,0.0307692,333.142,227.703,4.12031
77.55,332,0.0301205,333.413,227.712,4.12255
77.6,337,0.0296736,325.629,227.721,4.12479
77.65,329,0.0303951,311.929,227.73,4.12703
77.7,303,0.0330033,295.425,227.738,4.12926
77.75,278,0.0359712,279.025,227.747,4.1315
77.8,268,0.0373134,264.804,227.756,4.13374
77.85,252,0.0396825,253.795,227.765,4.13597
77.9,236,0.0423729,246.11,227.774,4.1382
77.95,228,0.0438596,241.258,227.783,4.14044
78,219,0.0456621,238.508,227.791,4.14267
78.05,225,0.0444444,237.161,227.8,4.1449
78.1,222,0.045045,236.695,227.809,4.14713
78.15,214,0.046729,236.805,227.818,4.14936
78.2,228,0.0438596,237.404,227.826,4.15159
78.25,221,0.0452489,238.638,227.835,4.15382
78.3,217,0.0460829,240.945,227.844,4.15605
78.35,221,0.0452489,245.154,227.852,4.15828
78.4,222,0.045045,252.565,227.861,4.1605
78.45,226,0.0442478,264.907,227.869,4.16273
78.5,237,0.0421941,284.028,227.878,4.16495
78.55,246,0.0406504,311.265,227.887,4.16718
78.6,255,0.0392157,346.562,227.895,4.1694
78.65,269,0.0371747,387.655,227.904,4.17162
78.7,284,0.0352113,429.723,227.912,4.17384
78.75,302,0.0331126,465.83,227.921,4.17606
78.8,313,0.0319489,488.462,227.929,4.17828
78.85,327,0.030581,492.491,227.937,4.1805
78.9,321,0.0311526,478.479,227.946,4.18272
78.95,333,0.03003,453.24,227.954,4.18494
79,331,0.0302115,427.309,227.963,4.18716
79.05,332,0.0301205,412.065,227.971,4.18937
79.1,358,0.027933,417.642,227.979,4.19159
79.15,402,0.0248756,451.075,227.987,4.1938
79.2,460,0.0217391,514.44,227.996,4.19601
79.25,557,0.0179533,603.243,228.004,4.19823
79.3,660,0.0151515,705.684,228.012,4.20044
79.35,769,0.0130039,803.477,228.02,4.20265
79.4,859,0.0116414,874.753,228.029,4.20486
79.45,934,0.0107066,900.008,228.037,4.20707
79.5,955,0.0104712,870.991,228.045,4.20928
79.55,921,0.0108578,795.632,228.053,4.21149
79.6,824,0.0121359,692.723,228.061,4.21369
79.65,694,0.0144092,582.862,228.069,4.2159
79.7,578,0.017301,482.626,228.077,4.2181
79.75,474,0.021097,402.159,228.085,4.22031
79.8,402,0.0248756,345.149,228.093,4.22251
79.85,344,0.0290698,310.476,228.101,4.22472
79.9,306,0.0326797,294.462,228.109,4.22692
79.95,300,0.0333333,292.689,228.117,4.22912
80,292,0.0342466,300.867,228.125,4.23132
80.05,292,0.0342466,314.908,228.133,4.23352
80.1,302,0.0331126,330.705,228.141,4.23572
80.15,304,0.0328947,344.067,228.149,4.23792
80.2,306,0.0326797,351.148,228.157,4.24012
80.25,305,0.0327869,349.495,228.164,4.24231
80.3,303,0.0330033,339.219,228.172,4.24451
80.35,299,0.0334448,322.853,228.18,4.2467
80.4,278,0.0359712,303.897,228.188,4.2489
80.45,259,0.03861,285.509,228.196,4.25109
80.5,257,0.0389105,269.862,228.203,4.25328
80.55,245,0.0408163,257.987,228.211,4.25547
80.6,237,0.0421941,249.971,228.219,4.25767
80.65,240,0.0416667,245.379,228.226,4.25986
80.7,233,0.0429185,243.695,228.234,4.26205
80.75,232,0.0431034,244.645,228.242,4.26423
80.8,235,0.0425532,248.321,228.249,4.26642
80.85,241,0.0414938,255.082,228.257,4.26861
80.9,257,0.0389105,265.283,228.264,4.27079
80.95,274,0.0364964,278.93,228.272,4.27298
81,292,0.0342466,295.378,228.279,4.27516
81.05,309,0.0323625,313.26,228.287,4.27735
81.1,333,0.03003,330.679,228.294,4.27953
81.15,360,0.0277778,345.733,228.302,4.28171
81.2,381,0.0262467,357.418,228.309,4.28389
81.25,387,0.0258398,366.389,228.317,4.28607
81.3,387,0.0258398,374.353,228.324,4.28825
81.35,386,0.0259067,382.401,228.331,4.29043
81.4,382,0.026178,389.848,228.339,4.29261
81.45,368,0.0271739,394.126,228.346,4.29479
81.5,363,0.0275482,391.798,228.353,4.29696
81.55,352,0.0284091,380.672,228.36,4.29914
81.6,337,0.0296736,361.525,228.368,4.30131
81.65,321,0.0311526,337.568,228.375,4.30349
81.7,297,0.03367,312.663,228.382,4.30566
81.75,281,0.0355872,290.026,228.389,4.30783
81.8,265,0.0377358,271.635,228.396,4.31
81.85,255,0.0392157,258.133,228.404,4.31218
81.9,251,0.0398406,249.116,228.411,4.31434
81.95,237,0.0421941,243.614,228.418,4.31651
82,238,0.0420168,240.545,228.425,4.31868
82.05,237,0.0421941,239.003,228.432,4.32085
82.1,228,0.0438596,238.352,228.439,4.32302
82.15,240,0.0416667,238.214,228.446,4.32518
82.2,234,0.042735,238.4,228.453,4.32735
82.25,226,0.0442478,238.85,228.46,4.32951
82.3,229,0.0436681,239.625,228.467,4.33167
82.35,228,0.0438596,240.937,228.474,4.33384
82.4,233,0.0429185,243.276,228.481,4.336
82.45,243,0.0411523,247.617,228.488,4.33816
82.5,241,0.0414938,255.68,228.495,4.34032
82.55,257,0.0389105,270.143,228.501,4.34248
82.6,279,0.0358423,294.573,228.508,4.34463
82.65,305,0.0327869,332.783,228.515,4.34679
82.7,345,0.0289855,387.487,228.522,4.34895
82.75,410,0.0243902,458.425,228.529,4.3511
82.8,455,0.021978,540.631,228.535,4.35326
82.85,545,0.0183486,623.713,228.542,4.35541
82.9,622,0.0160772,692.764,228.549,4.35757
82.95,673,0.0148588,731.582,228.555,4.35972
83,725,0.0137931,729.099,228.562,4.36187
83.05,717,0.013947,686.091,228.569,4.36402
83.1,661,0.0151286,614.644,228.575,4.36617
83.15,592,0.0168919,531.077,228.582,4.36832
83.2,518,0.019305,449.883,228.589,4.37047
83.25,443,0.0225734,380.831,228.595,4.37262
83.3,371,0.0269542,328.272,228.602,4.37476
83.35,336,0.0297619,292.023,228.608,4.37691
83.4,290,0.0344828,269.162,228.615,4.37905
83.45,265,0.0377358,255.862,228.621,4.3812
83.5,252,0.0396825,248.662,228.628,4.38334
83.55,250,0.04,245.019,228.634,4.38548
83.6,244,0.0409836,243.333,228.64,4.38762
83.65,242,0.0413223,242.717,228.647,4.38977
83.7,241,0.0414938,242.756,228.653,4.39191
83.75,243,0.0411523,243.348,228.659,4.39404
83.8,248,0.0403226,244.667,228.666,4.39618
83.85,253,0.0395257,247.242,228.672,4.39832
83.9,252,0.0396825,252.085,228.678,4.40046
83.95,264,0.0378788,260.748,228.685,4.40259
84,266,0.037594,275.157,228.691,4.40473
84.05,282,0.035461,297.109,228.697,4.40686
84.1,291,0.0343643,327.441,228.703,4.40899
84.15,313,0.0319489,365.08,228.709,4.41113
84.2,346,0.0289017,406.354,228.716,4.41326
84.25,374,0.026738,444.98,228.722,4.41539
84.3,415,0.0240964,472.987,228.728,4.41752
84.35,430,0.0232558,483.051,228.734,4.41965
84.4,433,0.0230947,472.226,228.74,4.42178
84.45,430,0.0232558,444.005,228.746,4.4239
84.5,406,0.0246305,406.066,228.752,4.42603
84.55,384,0.0260417,366.615,228.758,4.42816
84.6,349,0.0286533,332.16,228.764,4.43028
84.65,318,0.0314465,306.59,228.77,4.4324
84.7,307,0.0325733,291.11,228.776,4.43453
84.75,298,0.033557,284.758,228.782,4.43665
84.8,296,0.0337838,285.2,228.788,4.43877
84.85,304,0.0328947,289.505,228.793,4.44089
84.9,313,0.0319489,294.774,228.799,4.44301
84.95,328,0.0304878,298.759,228.805,4.44513
85,346,0.0289017,300.661,228.811,4.44725
85.05,341,0.0293255,301.741,228.817,4.44937
85.1,335,0.0298507,304.989,228.823,4.45148
85.15,324,0.0308642,314.05,228.828,4.4536
85.2,336,0.0297619,332.08,228.834,4.45571
85.25,341,0.0293255,360.701,228.84,4.45783
85.3,341,0.0293255,399.206,228.845,4.45994
85.35,370,0.027027,444.346,228.851,4.46205
85.4,414,0.0241546,490.869,228.857,4.46416
85.45,442,0.0226244,532.859,228.862,4.46627
85.5,490,0.0204082,566.169,228.868,4.46838
85.55,520,0.0192308,591.082,228.873,4.47049
85.6,532,0.018797,611.6,228.879,4.4726
85.65,548,0.0182482,630.988,228.885,4.47471
85.7,561,0.0178253,648.122,228.89,4.47681
85.75,567,0.0176367,656.833,228.896,4.47892
85.8,585,0.017094,648.453,228.901,4.48102
85.85,584,0.0171233,617.532,228.906,4.48313
85.9,558,0.0179211,566.522,228.912,4.48523
85.95,527,0.0189753,504.149,228.917,4.48733
86,481,0.02079,440.579,228.923,4.48943
86.05,424,0.0235849,384.22,228.928,4.49153
86.1,370,0.027027,340.486,228.933,4.49363
86.15,333,0.03003,311.889,228.939,4.49573
86.2,312,0.0320513,299.095,228.944,4.49783
86.25,301,0.0332226,302.281,228.949,4.49992
86.3,307,0.0325733,321.96,228.955,4.50202
86.35,314,0.0318471,358.753,228.96,4.50411
86.4,340,0.0294118,412.094,228.965,4.50621
86.45,379,0.0263852,478.497,228.97,4.5083
86.5,427,0.0234192,550.269,228.975,4.51039
86.55,467,0.0214133,615.485,228.981,4.51249
86.6,535,0.0186916,659.752,228.986,4.51458
86.65,584,0.0171233,670.8,228.991,4.51667
86.7,602,0.0166113,645.204,228.996,4.51876
86.75,580,0.0172414,590.812,229.001,4.52084
86.8,532,0.018797,521.58,229.006,4.52293
86.85,481,0.02079,451.192,229.011,4.52502
86.9,426,0.0234742,389.634,229.016,4.5271
86.95,379,0.0263852,342.056,229.021,4.52919
87,329,0.0303951,309.167,229.026,4.53127
87.05,303,0.0330033,288.65,229.031,4.53336
87.1,288,0.0347222,276.897,229.036,4.53544
87.15,271,0.0369004,270.432,229.041,4.53752
87.2,269,0.0371747,266.735,229.046,4.5396
87.25,267,0.0374532,264.365,229.05,4.54168
87.3,263,0.0380228,262.655,229.055,4.54376
87.35,267,0.0374532,261.384,229.06,4.54583
87.4,260,0.0384615,260.611,229.065,4.54791
87.45,260,0.0384615,260.638,229.07,4.54999
87.5,263,0.0380228,262.036,229.074,4.55206
87.55,263,0.0380228,265.835,229.079,4.55414
87.6,270,0.037037,273.87,229.084,4.55621
87.65,278,0.0359712,289.242,229.088,4.55828
87.7,293,0.0341297,316.689,229.093,4.56036
87.75,318,0.0314465,362.535,229.098,4.56243
87.8,364,0.0274725,433.814,229.102,4.5645
87.85,424,0.0235849,536.265,229.107,4.56657
87.9,512,0.0195312,671.352,229.112,4.56863
87.95,643,0.0155521,833.062,229.116,4.5707
88,817,0.0122399,1005.81,229.121,4.57277
88.05,982,0.0101833,1165.33,229.125,4.57483
88.1,1163,0.00859845,1284.25,229.13,4.5769
88.15,1289,0.00775795,1340.69,229.134,4.57896
88.2,1373,0.00728332,1326.35,229.139,4.58103
88.25,1393,0.00717875,1252.47,229.143,4.58309
