"Instparm: Type","PXC"
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: Polariz.",      0.70
"Instparm: U",      2.00
"Instparm: V",     -2.00
"Instparm: W",      5.00
"Instparm: X",      0.00
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Azimuth",      0.00
"Instparm: Source","CuKa"
"Instparm: Bank",      1.00
"Samparm: InstrName",
"Samparm: Scale",      0.07
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
15.7274,7136,0.000140135,6482.64,6482.64,1.11606
15.7537,7062,0.000141603,6476.92,6476.92,1.11792
15.78,7264,0.000137665,6471.2,6471.2,1.11977
15.8062,6942,0.000144051,6465.49,6465.49,1.12162
15.8325,7115,0.000140548,6459.78,6459.78,1.12347
15.8587,6980,0.000143266,6454.07,6454.07,1.12532
15.885,7043,0.000141985,6448.36,6448.36,1.12717
15.9113,7044,0.000141965,6442.66,6442.66,1.12903
15.9375,7083,0.000141183,6436.96,6436.96,1.13088
15.9638,6822,0.000146585,6431.26,6431.26,1.13273
15.99,7052,0.000141804,6425.57,6425.56,1.13458
16.0163,7031,0.000142227,6419.88,6419.87,1.13643
16.0426,6981,0.000143246,6414.19,6414.18,1.13828
16.0688,6955,0.000143781,6408.51,6408.5,1.14013
16.0951,6865,0.000145666,6402.83,6402.82,1.14198
16.1213,6787,0.000147341,6397.15,6397.14,1.14383
16.1476,6971,0.000143451,6391.47,6391.46,1.14569
16.1739,7003,0.000142796,6385.8,6385.79,1.14754
16.2001,6848,0.000146028,6380.13,6380.11,1.14939
16.2264,7021,0.00014243,6374.47,6374.45,1.15124
16.2527,7046,0.000141924,6368.81,6368.78,1.15309
16.2789,7010,0.000142653,6363.15,6363.12,1.15494
16.3052,6933,0.000144238,6357.5,6357.46,1.15679
16.3314,7122,0.00014041,6351.86,6351.8,1.15864
16.3577,6946,0.000143968,6346.24,6346.15,1.16049
16.384,7128,0.000140292,6340.66,6340.5,1.16234
16.4102,7234,0.000138236,6335.39,6334.85,1.16419
16.4365,7032,0.000142207,6331.23,6329.21,1.16604
16.4627,6959,0.000143699,6327.6,6323.56,1.16789
16.489,6935,0.000144196,6321.67,6317.92,1.16974
16.5153,6937,0.000144155,6314.64,6312.29,1.17159
16.5415,7093,0.000140984,6307.55,6306.66,1.17344
16.5678,6836,0.000146284,6301.28,6301.02,1.17529
16.594,7055,0.000141743,6295.5,6295.4,1.17714
16.6203,7218,0.000138543,6289.84,6289.77,1.17899
16.6466,7040,0.000142045,6284.2,6284.15,1.18084
16.6728,6944,0.000144009,6278.57,6278.53,1.18269
16.6991,6968,0.000143513,6272.94,6272.92,1.18454
16.7253,7010,0.000142653,6267.33,6267.3,1.18639
16.7516,7135,0.000140154,6261.71,6261.69,1.18824
16.7779,7077,0.000141303,6256.1,6256.09,1.19009
16.8041,7029,0.000142268,6250.5,6250.48,1.19194
16.8304,6893,0.000145075,6244.89,6244.88,1.19379
16.8566,7171,0.000139451,6239.29,6239.28,1.19564
16.8829,6978,0.000143308,6233.7,6233.69,1.19749
16.9092,7128,0.000140292,6228.1,6228.1,1.19934
16.9354,7152,0.000139821,6222.51,6222.51,1.20118
16.9617,7155,0.000139762,6216.93,6216.92,1.20303
16.9879,7044,0.000141965,6211.34,6211.34,1.20488
17.0142,7163,0.000139606,6205.76,6205.76,1.20673
17.0405,7180,0.000139276,6200.18,6200.18,1.20858
17.0667,7064,0.000141563,6194.61,6194.6,1.21043
17.093,7066,0.000141523,6189.04,6189.03,1.21228
17.1193,7128,0.000140292,6183.47,6183.46,1.21413
17.1455,7229,0.000138332,6177.9,6177.9,1.21597
17.1718,7016,0.000142531,6172.34,6172.33,1.21782
17.198,7058,0.000141683,6166.78,6166.77,1.21967
17.2243,7156,0.000139743,6161.22,6161.22,1.22152
17.2506,7116,0.000140528,6155.67,6155.66,1.22337
17.2768,7061,0.000141623,6150.12,6150.11,1.22522
17.3031,7115,0.000140548,6144.57,6144.56,1.22706
17.3293,7121,0.00014043,6139.02,6139.02,1.22891
17.3556,7273,0.000137495,6133.48,6133.47,1.23076
17.3819,7107,0.000140706,6127.94,6127.93,1.23261
17.4081,7233,0.000138255,6122.4,6122.4,1.23446
17.4344,7188,0.000139121,6116.87,6116.86,1.2363
17.4606,7184,0.000139198,6111.34,6111.33,1.23815
17.4869,7216,0.000138581,6105.81,6105.8,1.24
17.5132,7318,0.000136649,6100.29,6100.28,1.24185
17.5394,7176,0.000139353,6094.76,6094.75,1.24369
17.5657,7235,0.000138217,6089.24,6089.23,1.24554
17.5919,7428,0.000134626,6083.73,6083.72,1.24739
17.6182,7294,0.000137099,6078.21,6078.2,1.24924
17.6445,7276,0.000137438,6072.7,6072.69,1.25108
17.6707,7289,0.000137193,6067.19,6067.19,1.25293
17.697,7148,0.000139899,6061.69,6061.68,1.25478
17.7232,7170,0.00013947,6056.19,6056.18,1.25663
17.7495,7131,0.000140233,6050.69,6050.68,1.25847
17.7758,7410,0.000134953,6045.19,6045.18,1.26032
17.802,7293,0.000137118,6039.7,6039.69,1.26217
17.8283,7277,0.000137419,6034.21,6034.2,1.26401
17.8545,7386,0.000135391,6028.72,6028.71,1.26586
17.8808,7410,0.000134953,6023.24,6023.23,1.26771
17.9071,7276,0.000137438,6017.76,6017.75,1.26955
17.9333,7357,0.000135925,6012.28,6012.27,1.2714
17.9596,7377,0.000135556,6006.8,6006.79,1.27325
17.9858,7462,0.000134012,6001.33,6001.32,1.27509
18.0121,7673,0.000130327,5995.86,5995.85,1.27694
18.0384,7618,0.000131268,5990.39,5990.38,1.27879
18.0646,7575,0.000132013,5984.93,5984.92,1.28063
18.0909,7448,0.000134264,5979.47,5979.46,1.28248
18.1172,7479,0.000133708,5974.01,5974,1.28432
18.1434,7501,0.000133316,5968.56,5968.54,1.28617
18.1697,7415,0.000134862,5963.1,5963.09,1.28802
18.1959,7502,0.000133298,5957.65,5957.64,1.28986
18.2222,7543,0.000132573,5952.21,5952.2,1.29171
18.2485,7601,0.000131562,5946.76,5946.75,1.29355
18.2747,7631,0.000131044,5941.32,5941.31,1.2954
18.301,7633,0.00013101,5935.89,5935.87,1.29725
18.3272,7493,0.000133458,5930.45,5930.44,1.29909
18.3535,7507,0.000133209,5925.02,5925.01,1.30094
18.3798,7663,0.000130497,5919.59,5919.58,1.30278
18.406,7728,0.0001294,5914.16,5914.15,1.30463
18.4323,7819,0.000127894,5908.74,5908.73,1.30647
18.4585,7744,0.000129132,5903.32,5903.31,1.30832
18.4848,7750,0.000129032,5897.9,5897.89,1.31016
18.5111,7734,0.000129299,5892.49,5892.48,1.31201
18.5373,7652,0.000130685,5887.08,5887.06,1.31385
18.5636,7790,0.00012837,5881.67,5881.66,1.3157
18.5898,7747,0.000129082,5876.27,5876.25,1.31754
18.6161,7767,0.00012875,5870.86,5870.85,1.31939
18.6424,7795,0.000128287,5865.46,5865.45,1.32123
18.6686,7806,0.000128107,5860.07,5860.05,1.32308
18.6949,7857,0.000127275,5854.67,5854.66,1.32492
18.7211,7922,0.000126231,5849.28,5849.26,1.32677
18.7474,7902,0.00012655,5843.89,5843.88,1.32861
18.7737,7915,0.000126342,5838.51,5838.49,1.33045
18.7999,8043,0.000124332,5833.13,5833.11,1.3323
18.8262,7885,0.000126823,5827.75,5827.73,1.33414
18.8524,7920,0.000126263,5822.37,5822.35,1.33599
18.8787,8082,0.000123732,5817,5816.98,1.33783
18.905,7914,0.000126358,5811.63,5811.61,1.33968
18.9312,7931,0.000126088,5806.26,5806.24,1.34152
18.9575,8054,0.000124162,5800.9,5800.87,1.34336
18.9838,7980,0.000125313,5795.54,5795.51,1.34521
19.01,8128,0.000123031,5790.18,5790.15,1.34705
19.0363,8073,0.00012387,5784.82,5784.8,1.34889
19.0625,8065,0.000123993,5779.47,5779.44,1.35074
19.0888,8167,0.000122444,5774.12,5774.09,1.35258
19.1151,8076,0.000123824,5768.77,5768.75,1.35443
19.1413,8149,0.000122714,5763.43,5763.4,1.35627
19.1676,8295,0.000120555,5758.09,5758.06,1.35811
19.1938,8060,0.000124069,5752.75,5752.72,1.35996
19.2201,8113,0.000123259,5747.42,5747.39,1.3618
19.2464,8143,0.000122805,5742.08,5742.05,1.36364
19.2726,8114,0.000123244,5736.76,5736.72,1.36548
19.2989,8112,0.000123274,5731.43,5731.4,1.36733
19.3251,8256,0.000121124,5726.11,5726.07,1.36917
19.3514,8157,0.000122594,5720.79,5720.75,1.37101
19.3777,8215,0.000121729,5715.47,5715.43,1.37286
19.4039,8269,0.000120934,5710.16,5710.12,1.3747
19.4302,8044,0.000124316,5704.84,5704.8,1.37654
19.4564,8337,0.000119947,5699.54,5699.5,1.37838
19.4827,8296,0.00012054,5694.23,5694.19,1.38023
19.509,8159,0.000122564,5688.93,5688.88,1.38207
19.5352,8214,0.000121743,5683.63,5683.58,1.38391
19.5615,8204,0.000121892,5678.33,5678.29,1.38575
19.5877,8309,0.000120351,5673.04,5672.99,1.3876
19.614,8298,0.000120511,5667.75,5667.7,1.38944
19.6403,8276,0.000120831,5662.47,5662.41,1.39128
19.6665,8299,0.000120496,5657.18,5657.12,1.39312
19.6928,8393,0.000119147,5651.9,5651.84,1.39496
19.719,8045,0.000124301,5646.63,5646.56,1.39681
19.7453,8172,0.000122369,5641.35,5641.28,1.39865
19.7716,8238,0.000121389,5636.08,5636.01,1.40049
19.7978,8267,0.000120963,5630.81,5630.74,1.40233
19.8241,8282,0.000120744,5625.55,5625.47,1.40417
19.8503,8382,0.000119303,5620.29,5620.2,1.40601
19.8766,8580,0.00011655,5615.03,5614.94,1.40785
19.9029,8272,0.00012089,5609.77,5609.68,1.4097
19.9291,8299,0.000120496,5604.52,5604.42,1.41154
19.9554,8382,0.000119303,5599.27,5599.17,1.41338
19.9817,8470,0.000118064,5594.03,5593.92,1.41522
20.0079,8295,0.000120555,5588.79,5588.67,1.41706
20.0342,8437,0.000118526,5583.55,5583.42,1.4189
20.0604,8415,0.000118835,5578.31,5578.18,1.42074
20.0867,8478,0.000117952,5573.08,5572.94,1.42258
20.113,8385,0.000119261,5567.86,5567.7,1.42442
20.1392,8572,0.000116659,5562.63,5562.47,1.42626
20.1655,8394,0.000119133,5557.42,5557.24,1.42811
20.1917,8362,0.000119589,5552.2,5552.01,1.42995
20.218,8439,0.000118497,5546.99,5546.79,1.43179
20.2443,8416,0.000118821,5541.79,5541.56,1.43363
20.2705,8568,0.000116713,5536.59,5536.35,1.43547
20.2968,8400,0.000119048,5531.4,5531.13,1.43731
20.323,8448,0.000118371,5526.21,5525.92,1.43915
20.3493,8404,0.000118991,5521.03,5520.71,1.44099
20.3756,8465,0.000118133,5515.86,5515.5,1.44283
20.4018,8442,0.000118455,5510.7,5510.29,1.44467
20.4281,8546,0.000117014,5505.55,5505.09,1.44651
20.4543,8433,0.000118582,5500.42,5499.89,1.44835
20.4806,8487,0.000117827,5495.3,5494.7,1.45019
20.5069,8531,0.00011722,5490.21,5489.5,1.45203
20.5331,8542,0.000117069,5485.14,5484.31,1.45386
20.5594,8388,0.000119218,5480.12,5479.13,1.4557
20.5856,8617,0.00011605,5475.15,5473.94,1.45754
20.6119,8423,0.000118723,5470.27,5468.76,1.45938
20.6382,8484,0.000117869,5465.51,5463.58,1.46122
20.6644,8583,0.000116509,5460.99,5458.41,1.46306
20.6907,8628,0.000115902,5456.87,5453.24,1.4649
20.7169,8793,0.000113727,5453.77,5448.07,1.46674
20.7432,8649,0.00011562,5456.42,5442.9,1.46858
20.7695,8753,0.000114247,5487.31,5437.74,1.47042
20.7957,8649,0.00011562,5558.54,5432.58,1.47226
20.822,8788,0.000113792,5572.43,5427.42,1.47409
20.8483,8483,0.000117883,5532.14,5422.26,1.47593
20.8745,8559,0.000116836,5495.08,5417.11,1.47777
20.9008,8651,0.000115594,5465.27,5411.96,1.47961
20.927,8707,0.00011485,5469.72,5406.81,1.48145
20.9533,8534,0.000117178,5456.96,5401.67,1.48329
20.9796,8433,0.000118582,5437.52,5396.53,1.48512
21.0058,8445,0.000118413,5415.7,5391.39,1.48696
21.0321,8392,0.000119161,5395.38,5386.26,1.4888
21.0583,8454,0.000118287,5384.77,5381.13,1.49064
21.0846,8368,0.000119503,5378.26,5376,1.49248
21.1109,8451,0.000118329,5372.54,5370.87,1.49431
21.1371,8261,0.000121051,5367.05,5365.75,1.49615
21.1634,8135,0.000122926,5361.68,5360.63,1.49799
21.1896,8395,0.000119119,5356.38,5355.51,1.49983
21.2159,8244,0.0001213,5351.13,5350.4,1.50166
21.2422,8288,0.000120656,5345.91,5345.29,1.5035
21.2684,8231,0.000121492,5340.72,5340.18,1.50534
21.2947,8159,0.000122564,5335.55,5335.07,1.50718
21.3209,8166,0.000122459,5330.39,5329.97,1.50901
21.3472,8084,0.000123701,5325.25,5324.87,1.51085
21.3735,7865,0.000127146,5320.11,5319.77,1.51269
21.3997,8126,0.000123062,5314.99,5314.68,1.51452
21.426,8096,0.000123518,5309.87,5309.59,1.51636
21.4522,8187,0.000122145,5304.76,5304.5,1.5182
21.4785,7806,0.000128107,5299.65,5299.42,1.52004
21.5048,7826,0.000127779,5294.55,5294.34,1.52187
21.531,7630,0.000131062,5289.46,5289.26,1.52371
21.5573,7667,0.000130429,5284.37,5284.18,1.52554
21.5835,7776,0.000128601,5279.28,5279.11,1.52738
21.6098,7714,0.000129634,5274.2,5274.04,1.52922
21.6361,7589,0.00013177,5269.12,5268.97,1.53105
21.6623,7598,0.000131614,5264.05,5263.9,1.53289
21.6886,7630,0.000131062,5258.98,5258.84,1.53473
21.7148,7728,0.0001294,5253.92,5253.78,1.53656
21.7411,7603,0.000131527,5248.85,5248.73,1.5384
21.7674,7568,0.000132135,5243.8,5243.67,1.54023
21.7936,7470,0.000133869,5238.74,5238.62,1.54207
21.8199,7438,0.000134445,5233.69,5233.58,1.5439
21.8462,7453,0.000134174,5228.64,5228.53,1.54574
21.8724,7560,0.000132275,5223.6,5223.49,1.54758
21.8987,7398,0.000135172,5218.56,5218.45,1.54941
21.9249,7508,0.000133191,5213.52,5213.42,1.55125
21.9512,7395,0.000135227,5208.48,5208.39,1.55308
21.9775,7359,0.000135888,5203.45,5203.36,1.55492
22.0037,7177,0.000139334,5198.42,5198.33,1.55675
22.03,7387,0.000135373,5193.4,5193.31,1.55859
22.0562,7246,0.000138007,5188.37,5188.28,1.56042
22.0825,7252,0.000137893,5183.36,5183.27,1.56226
22.1088,7221,0.000138485,5178.34,5178.25,1.56409
22.135,7248,0.000137969,5173.33,5173.24,1.56593
22.1613,7248,0.000137969,5168.32,5168.23,1.56776
22.1875,7157,0.000139723,5163.31,5163.22,1.5696
22.2138,7294,0.000137099,5158.31,5158.22,1.57143
22.2401,6991,0.000143041,5153.31,5153.22,1.57326
22.2663,6962,0.000143637,5148.31,5148.22,1.5751
22.2926,7096,0.000140924,5143.31,5143.23,1.57693
22.3188,7123,0.00014039,5138.32,5138.24,1.57877
22.3451,7029,0.000142268,5133.34,5133.25,1.5806
22.3714,7017,0.000142511,5128.35,5128.26,1.58243
22.3976,7053,0.000141784,5123.37,5123.28,1.58427
22.4239,6861,0.000145751,5118.39,5118.3,1.5861
22.4501,7014,0.000142572,5113.42,5113.32,1.58794
22.4764,6923,0.000144446,5108.45,5108.35,1.58977
22.5027,7050,0.000141844,5103.48,5103.38,1.5916
22.5289,6991,0.000143041,5098.51,5098.41,1.59344
22.5552,6876,0.000145433,5093.55,5093.44,1.59527
22.5814,6931,0.000144279,5088.59,5088.48,1.5971
22.6077,6903,0.000144865,5083.64,5083.52,1.59894
22.634,6871,0.000145539,5078.69,5078.56,1.60077
22.6602,6847,0.000146049,5073.74,5073.61,1.6026
22.6865,6774,0.000147623,5068.8,5068.66,1.60443
22.7128,6722,0.000148765,5063.86,5063.71,1.60627
22.739,6855,0.000145879,5058.92,5058.77,1.6081
22.7653,7041,0.000142025,5053.99,5053.82,1.60993
22.7915,6912,0.000144676,5049.06,5048.88,1.61177
22.8178,7017,0.000142511,5044.14,5043.95,1.6136
22.8441,7051,0.000141824,5039.23,5039.01,1.61543
22.8703,7072,0.000141403,5034.32,5034.08,1.61726
22.8966,7156,0.000139743,5029.41,5029.16,1.6191
22.9228,7219,0.000138523,5024.52,5024.23,1.62093
22.9491,7293,0.000137118,5019.63,5019.31,1.62276
22.9754,7412,0.000134916,5014.76,5014.39,1.62459
23.0016,7545,0.000132538,5009.89,5009.48,1.62642
23.0279,7713,0.000129651,5005.05,5004.56,1.62826
23.0541,8018,0.000124719,5000.23,4999.65,1.63009
23.0804,8178,0.000122279,4995.43,4994.75,1.63192
23.1067,8278,0.000120802,4990.68,4989.84,1.63375
23.1329,8687,0.000115115,4986,4984.94,1.63558
23.1592,9128,0.000109553,4981.42,4980.04,1.63741
23.1854,9294,0.000107596,4977.01,4975.15,1.63924
23.2117,9737,0.000102701,4972.94,4970.25,1.64108
23.238,10195,9.80873e-05,4969.84,4965.36,1.64291
23.2642,10812,9.24898e-05,4972.46,4960.48,1.64474
23.2905,11051,9.04895e-05,4998.56,4955.59,1.64657
23.3167,11619,8.60659e-05,5045.97,4950.71,1.6484
23.343,11921,8.38856e-05,5038.74,4945.83,1.65023
23.3693,12004,8.33056e-05,5009.77,4940.96,1.65206
23.3955,12669,7.89328e-05,4987.07,4936.09,1.65389
23.4218,12767,7.83269e-05,4952.64,4931.22,1.65572
23.448,12943,7.72618e-05,4933.07,4926.35,1.65755
23.4743,13110,7.62777e-05,4924.58,4921.49,1.65938
23.5006,12979,7.70475e-05,4918.66,4916.63,1.66121
23.5268,12914,7.74353e-05,4913.24,4911.77,1.66304
23.5531,12609,7.93084e-05,4908.04,4906.92,1.66487
23.5793,12429,8.0457e-05,4902.95,4902.06,1.6667
23.6056,12157,8.22571e-05,4897.94,4897.21,1.66853
23.6319,11759,8.50412e-05,4892.97,4892.37,1.67036
23.6581,11323,8.83158e-05,4888.04,4887.53,1.67219
23.6844,10764,9.29023e-05,4883.13,4882.69,1.67402
23.7107,10131,9.87069e-05,4878.24,4877.85,1.67585
23.7369,9663,0.000103488,4873.36,4873.01,1.67768
23.7632,9216,0.000108507,4868.5,4868.18,1.67951
23.7894,8676,0.00011526,4863.64,4863.35,1.68134
23.8157,8249,0.000121227,4858.79,4858.53,1.68317
23.842,8048,0.000124254,4853.95,4853.71,1.685
23.8682,7525,0.00013289,4849.11,4848.89,1.68683
23.8945,7254,0.000137855,4844.28,4844.07,1.68866
23.9207,6836,0.000146284,4839.46,4839.26,1.69049
23.947,6662,0.000150105,4834.64,4834.45,1.69231
23.9733,6426,0.000155618,4829.83,4829.64,1.69414
23.9995,6321,0.000158203,4825.02,4824.83,1.69597
24.0258,6152,0.000162549,4820.22,4820.03,1.6978
24.052,5925,0.000168776,4815.42,4815.23,1.69963
24.0783,5884,0.000169952,4810.62,4810.43,1.70146
24.1046,5736,0.000174338,4805.83,4805.64,1.70328
24.1308,5711,0.000175101,4801.04,4800.85,1.70511
24.1571,5552,0.000180115,4796.26,4796.06,1.70694
24.1833,5344,0.000187126,4791.49,4791.28,1.70877
24.2096,5394,0.000185391,4786.72,4786.5,1.7106
24.2359,5320,0.00018797,4781.96,4781.72,1.71242
24.2621,5086,0.000196618,4777.2,4776.94,1.71425
24.2884,5186,0.000192827,4772.46,4772.17,1.71608
24.3146,5222,0.000191498,4767.73,4767.4,1.71791
24.3409,5041,0.000198373,4763.01,4762.63,1.71973
24.3672,5110,0.000195695,4758.32,4757.87,1.72156
24.3934,5006,0.00019976,4753.67,4753.11,1.72339
24.4197,4918,0.000203335,4749.08,4748.35,1.72522
24.4459,4917,0.000203376,4744.6,4743.59,1.72704
24.4722,4847,0.000206313,4740.4,4738.84,1.72887
24.4985,4992,0.000200321,4737.68,4734.09,1.7307
24.5247,4813,0.000207771,4741.94,4729.34,1.73252
24.551,4750,0.000210526,4756.15,4724.6,1.73435
24.5773,4833,0.000206911,4755.43,4719.86,1.73618
24.6035,4888,0.000204583,4740.37,4715.12,1.738
24.6298,4852,0.000206101,4731.56,4710.39,1.73983
24.656,4747,0.000210659,4716.69,4705.65,1.74166
24.6823,4704,0.000212585,4704.57,4700.92,1.74348
24.7086,4655,0.000214823,4697.67,4696.2,1.74531
24.7348,4648,0.000215146,4692.4,4691.47,1.74714
24.7611,4696,0.000212947,4687.44,4686.75,1.74896
24.7873,4585,0.000218103,4682.57,4682.04,1.75079
24.8136,4676,0.000213858,4677.76,4677.32,1.75261
24.8399,4511,0.00022168,4672.98,4672.61,1.75444
24.8661,4588,0.00021796,4668.23,4667.9,1.75626
24.8924,4612,0.000216826,4663.49,4663.19,1.75809
24.9186,4530,0.000220751,4658.76,4658.49,1.75991
24.9449,4617,0.000216591,4654.04,4653.79,1.76174
24.9712,4540,0.000220264,4649.33,4649.09,1.76357
24.9974,4555,0.000219539,4644.63,4644.4,1.76539
25.0237,4543,0.000220119,4639.93,4639.71,1.76722
25.0499,4578,0.000218436,4635.24,4635.02,1.76904
25.0762,4444,0.000225023,4630.56,4630.33,1.77087
25.1025,4570,0.000218818,4625.88,4625.65,1.77269
25.1287,4503,0.000222074,4621.21,4620.97,1.77451
25.155,4647,0.000215193,4616.54,4616.3,1.77634
25.1812,4491,0.000222668,4611.88,4611.62,1.77816
25.2075,4582,0.000218245,4607.23,4606.95,1.77999
25.2338,4418,0.000226347,4602.58,4602.28,1.78181
25.26,4532,0.000220653,4597.95,4597.62,1.78364
25.2863,4450,0.000224719,4593.32,4592.96,1.78546
25.3125,4557,0.000219443,4588.71,4588.3,1.78728
25.3388,4638,0.00021561,4584.12,4583.64,1.78911
25.3651,4506,0.000221926,4579.56,4578.99,1.79093
25.3913,4567,0.000218962,4575.04,4574.34,1.79276
25.4176,4523,0.000221092,4570.58,4569.69,1.79458
25.4438,4632,0.000215889,4566.23,4565.04,1.7964
25.4701,4465,0.000223964,4562.08,4560.4,1.79823
25.4964,4494,0.000222519,4558.56,4555.76,1.80005
25.5226,4558,0.000219394,4558.65,4551.13,1.80187
25.5489,4569,0.000218866,4572.2,4546.49,1.8037
25.5752,4503,0.000222074,4595.16,4541.86,1.80552
25.6014,4773,0.000209512,4585.43,4537.24,1.80734
25.6277,4693,0.000213083,4567.64,4532.61,1.80917
25.6539,4657,0.000214731,4557.63,4527.99,1.81099
25.6802,4657,0.000214731,4537.55,4523.37,1.81281
25.7065,4647,0.000215193,4523.39,4518.76,1.81463
25.7327,4614,0.000216732,4516.17,4514.14,1.81646
25.759,4605,0.000217155,4510.86,4509.53,1.81828
25.7852,4562,0.000219202,4505.91,4504.93,1.8201
25.8115,4524,0.000221043,4501.1,4500.32,1.82192
25.8378,4620,0.00021645,4496.36,4495.72,1.82375
25.864,4794,0.000208594,4491.68,4491.12,1.82557
25.8903,4748,0.000210615,4487.02,4486.53,1.82739
25.9165,4694,0.000213038,4482.38,4481.94,1.82921
25.9428,4827,0.000207168,4477.76,4477.35,1.83103
25.9691,4889,0.000204541,4473.15,4472.76,1.83285
25.9953,4873,0.000205212,4468.55,4468.18,1.83468
26.0216,4902,0.000203998,4463.95,4463.6,1.8365
26.0478,4934,0.000202675,4459.37,4459.02,1.83832
26.0741,4854,0.000206016,4454.8,4454.45,1.84014
26.1004,4833,0.000206911,4450.23,4449.87,1.84196
26.1266,5002,0.00019992,4445.66,4445.3,1.84378
26.1529,4867,0.000205465,4441.11,4440.74,1.8456
26.1791,4896,0.000204248,4436.56,4436.18,1.84742
26.2054,5046,0.000198177,4432.02,4431.62,1.84924
26.2317,4941,0.000202388,4427.49,4427.06,1.85107
26.2579,5164,0.000193648,4422.97,4422.5,1.85289
26.2842,5365,0.000186393,4418.45,4417.95,1.85471
26.3104,5220,0.000191571,4413.95,4413.4,1.85653
26.3367,5296,0.000188822,4409.46,4408.86,1.85835
26.363,5427,0.000184264,4404.99,4404.32,1.86017
26.3892,5442,0.000183756,4400.54,4399.78,1.86199
26.4155,5483,0.000182382,4396.12,4395.24,1.86381
26.4418,5564,0.000179727,4391.74,4390.7,1.86563
26.468,5829,0.000171556,4387.4,4386.17,1.86745
26.4943,5766,0.00017343,4383.14,4381.65,1.86927
26.5205,5781,0.00017298,4378.99,4377.12,1.87109
26.5468,5754,0.000173792,4375.02,4372.6,1.87291
26.5731,5771,0.00017328,4371.36,4368.08,1.87473
26.5993,6025,0.000165975,4368.28,4363.56,1.87654
26.6256,5953,0.000167983,4366.98,4359.05,1.87836
26.6518,6005,0.000166528,4375.81,4354.54,1.88018
26.6781,6134,0.000163026,4422.32,4350.03,1.882
26.7044,6269,0.000159515,4496.4,4345.53,1.88382
26.7306,6280,0.000159236,4477.51,4341.02,1.88564
26.7569,6245,0.000160128,4432.81,4336.53,1.88746
26.7831,6609,0.000151309,4419.45,4332.03,1.88928
26.8094,6741,0.000148346,4373.53,4327.54,1.8911
26.8357,6844,0.000146113,4338.35,4323.05,1.89291
26.8619,6997,0.000142918,4324.73,4318.56,1.89473
26.8882,7133,0.000140193,4317.9,4314.07,1.89655
26.9144,7460,0.000134048,4312.34,4309.59,1.89837
26.9407,7564,0.000132205,4307.21,4305.11,1.90019
26.967,7989,0.000125172,4302.31,4300.64,1.902
26.9932,8177,0.000122294,4297.54,4296.17,1.90382
27.0195,8209,0.000121818,4292.86,4291.7,1.90564
27.0457,8478,0.000117952,4288.24,4287.23,1.90746
27.072,8778,0.000113921,4283.66,4282.77,1.90928
27.0983,8994,0.000111185,4279.11,4278.3,1.91109
27.1245,9122,0.000109625,4274.59,4273.85,1.91291
27.1508,9082,0.000110108,4270.09,4269.39,1.91473
27.177,9417,0.000106191,4265.6,4264.94,1.91654
27.2033,9103,0.000109854,4261.13,4260.49,1.91836
27.2296,8980,0.000111359,4256.67,4256.04,1.92018
27.2558,8895,0.000112423,4252.23,4251.6,1.92199
27.2821,8732,0.000114521,4247.8,4247.16,1.92381
27.3083,8478,0.000117952,4243.39,4242.72,1.92563
27.3346,8038,0.000124409,4238.99,4238.29,1.92744
27.3609,7892,0.000126711,4234.61,4233.86,1.92926
27.3871,7682,0.000130174,4230.25,4229.43,1.93108
27.4134,7277,0.000137419,4225.92,4225,1.93289
27.4397,6866,0.000145645,4221.63,4220.58,1.93471
27.4659,6703,0.000149187,4217.4,4216.16,1.93653
27.4922,6436,0.000155376,4213.24,4211.74,1.93834
27.5184,6009,0.000166417,4209.22,4207.33,1.94016
27.5447,5917,0.000169005,4205.4,4202.91,1.94197
27.571,5779,0.00017304,4201.97,4198.51,1.94379
27.5972,5328,0.000187688,4199.5,4194.1,1.9456
27.6235,5223,0.000191461,4201.92,4189.7,1.94742
27.6497,5015,0.000199402,4226.8,4185.3,1.94923
27.676,5062,0.00019755,4284.72,4180.9,1.95105
27.7023,4778,0.000209293,4294.72,4176.51,1.95287
27.7285,4641,0.000215471,4249.97,4172.12,1.95468
27.7548,4556,0.000219491,4239.61,4167.73,1.9565
27.781,4297,0.000232721,4213.2,4163.34,1.95831
27.8073,4370,0.000228833,4177.84,4158.96,1.96012
27.8336,4301,0.000232504,4161.15,4154.58,1.96194
27.8598,4210,0.00023753,4153.76,4150.2,1.96375
27.8861,4164,0.000240154,4148.29,4145.83,1.96557
